policy,scenario,distribution_family,n,level,total_replications,conditional_denominator,classification_rate,classification_ci95_lower,classification_ci95_upper,type_i_error,type_i_ci95_lower,type_i_ci95_upper,ci_coverage,coverage_ci95_lower,coverage_ci95_upper
v3_oracle_simulation_truth,bimodal_asymmetric,bimodal,750,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_asymmetric,bimodal,2000,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v2,bimodal_asymmetric,bimodal,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_asymmetric,bimodal,2000,caution,200,173,0.865,0.8107086162924745,0.9055342954521209,0.05202312138728324,0.02760783038362031,0.09590087038343206,0.9479768786127167,0.9040991296165678,0.9723921696163796
v2,bimodal_asymmetric,bimodal,2000,insufficient,200,27,0.135,0.09446570454787906,0.18929138370752552,0.07407407407407407,0.020554654060988622,0.23369592683023144,0.9259259259259259,0.7663040731697686,0.9794453459390113
v3_default,bimodal_asymmetric,bimodal,2000,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,bimodal_asymmetric,bimodal,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_asymmetric,bimodal,2000,caution,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,bimodal_asymmetric,bimodal,2000,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_asymmetric,bimodal,2000,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,bimodal_asymmetric,bimodal,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_asymmetric,bimodal,2000,caution,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,bimodal_asymmetric,bimodal,2000,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,5,all,200,200,1.0,0.9811546736227335,1.0,0.085,0.05374575017747561,0.13189587071565567,0.915,0.8681041292843443,0.9462542498225244
v2,bimodal_symmetric,bimodal,5,acceptable,200,110,0.55,0.48075615138475697,0.6173593159775166,0.10909090909090909,0.06351460897644062,0.18104883134757863,0.8909090909090909,0.8189511686524213,0.9364853910235593
v2,bimodal_symmetric,bimodal,5,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,5,insufficient,200,90,0.45,0.3826406840224836,0.5192438486152432,0.05555555555555555,0.023960971616961965,0.12353736221799518,0.9444444444444444,0.8764626377820048,0.976039028383038
v3_default,bimodal_symmetric,bimodal,5,all,200,200,1.0,0.9811546736227335,1.0,0.085,0.05374575017747561,0.13189587071565567,0.915,0.8681041292843443,0.9462542498225244
v3_default,bimodal_symmetric,bimodal,5,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,5,caution,200,200,1.0,0.9811546736227335,1.0,0.085,0.05374575017747561,0.13189587071565567,0.915,0.8681041292843443,0.9462542498225244
v3_default,bimodal_symmetric,bimodal,5,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,5,all,200,200,1.0,0.9811546736227335,1.0,0.085,0.05374575017747561,0.13189587071565567,0.915,0.8681041292843443,0.9462542498225244
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,5,acceptable,200,92,0.46,0.39233051799971463,0.5291771081104667,0.05434782608695652,0.023435063948632366,0.12098530476246525,0.9456521739130435,0.8790146952375347,0.9765649360513676
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,5,caution,200,108,0.54,0.4708228918895333,0.6076694820002854,0.1111111111111111,0.06471266928983735,0.18422416606859587,0.8888888888888888,0.8157758339314041,0.9352873307101626
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,5,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,8,all,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v2,bimodal_symmetric,bimodal,8,acceptable,200,161,0.805,0.7445595562538726,0.8539447946559949,0.018633540372670808,0.006356993493274208,0.05334557703177281,0.9813664596273292,0.9466544229682271,0.9936430065067258
v2,bimodal_symmetric,bimodal,8,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,8,insufficient,200,39,0.195,0.1460552053440051,0.25544044374612745,0.2564102564102564,0.14568780540992585,0.4108165592168397,0.7435897435897436,0.5891834407831603,0.8543121945900741
v3_default,bimodal_symmetric,bimodal,8,all,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v3_default,bimodal_symmetric,bimodal,8,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,8,caution,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v3_default,bimodal_symmetric,bimodal,8,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,8,all,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,8,acceptable,200,136,0.68,0.6124810156588646,0.7407346668453195,0.007352941176470588,0.001299156036095813,0.04047285399552214,0.9926470588235294,0.9595271460044779,0.9987008439639042
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,8,caution,200,64,0.32,0.25926533315468053,0.38751898434113546,0.1875,0.11064643172948806,0.29974360564101526,0.8125,0.7002563943589847,0.8893535682705119
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,8,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,10,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v2,bimodal_symmetric,bimodal,10,acceptable,200,171,0.855,0.7995133246921847,0.8971064935799559,0.029239766081871343,0.012552802350976933,0.06661296825088595,0.9707602339181286,0.933387031749114,0.9874471976490231
v2,bimodal_symmetric,bimodal,10,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,10,insufficient,200,29,0.145,0.10289350642004402,0.20048667530781522,0.2413793103448276,0.12218422442520088,0.42107601617811335,0.7586206896551724,0.5789239838218867,0.8778157755747991
v3_default,bimodal_symmetric,bimodal,10,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,bimodal_symmetric,bimodal,10,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,10,caution,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,bimodal_symmetric,bimodal,10,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,10,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,10,acceptable,200,147,0.735,0.6698242380737758,0.7913184585289088,0.027210884353741496,0.010631557432044515,0.06787112288723109,0.9727891156462585,0.9321288771127689,0.9893684425679554
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,10,caution,200,53,0.265,0.2086815414710911,0.3301757619262242,0.1509433962264151,0.07852417850846262,0.27054249276195336,0.8490566037735849,0.7294575072380466,0.9214758214915374
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,10,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,15,all,200,200,1.0,0.9811546736227335,1.0,0.05,0.02738264560076393,0.08957814813877599,0.95,0.9104218518612239,0.972617354399236
v2,bimodal_symmetric,bimodal,15,acceptable,200,183,0.915,0.8681041292843443,0.9462542498225244,0.03278688524590164,0.01511147471989768,0.0696740911854546,0.9672131147540983,0.9303259088145454,0.9848885252801024
v2,bimodal_symmetric,bimodal,15,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,15,insufficient,200,17,0.085,0.05374575017747561,0.13189587071565567,0.23529411764705882,0.09555044322080117,0.4726179811956498,0.7647058823529411,0.5273820188043501,0.9044495567791988
v3_default,bimodal_symmetric,bimodal,15,all,200,200,1.0,0.9811546736227335,1.0,0.05,0.02738264560076393,0.08957814813877599,0.95,0.9104218518612239,0.972617354399236
v3_default,bimodal_symmetric,bimodal,15,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,15,caution,200,200,1.0,0.9811546736227335,1.0,0.05,0.02738264560076393,0.08957814813877599,0.95,0.9104218518612239,0.972617354399236
v3_default,bimodal_symmetric,bimodal,15,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,15,all,200,200,1.0,0.9811546736227335,1.0,0.05,0.02738264560076393,0.08957814813877599,0.95,0.9104218518612239,0.972617354399236
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,15,acceptable,200,169,0.845,0.7883930940765792,0.8886036307231068,0.005917159763313609,0.0010452887665312535,0.03275134116560824,0.9940828402366864,0.9672486588343917,0.9989547112334688
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,15,caution,200,31,0.155,0.11139636927689314,0.21160690592342077,0.2903225806451613,0.1609580015630062,0.46592329330749926,0.7096774193548387,0.5340767066925007,0.8390419984369939
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,15,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,20,all,200,200,1.0,0.9811546736227335,1.0,0.07,0.042152171828342806,0.11405480885610647,0.93,0.8859451911438936,0.9578478281716571
v2,bimodal_symmetric,bimodal,20,acceptable,200,189,0.945,0.9042130012276914,0.9690146582965411,0.047619047619047616,0.025251906693033913,0.08800931293403046,0.9523809523809523,0.9119906870659695,0.9747480933069661
v2,bimodal_symmetric,bimodal,20,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,20,insufficient,200,11,0.055,0.03098534170345884,0.0957869987723084,0.45454545454545453,0.21271271622459764,0.719908462590678,0.5454545454545454,0.280091537409322,0.7872872837754024
v3_default,bimodal_symmetric,bimodal,20,all,200,200,1.0,0.9811546736227335,1.0,0.07,0.042152171828342806,0.11405480885610647,0.93,0.8859451911438936,0.9578478281716571
v3_default,bimodal_symmetric,bimodal,20,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,20,caution,200,200,1.0,0.9811546736227335,1.0,0.07,0.042152171828342806,0.11405480885610647,0.93,0.8859451911438936,0.9578478281716571
v3_default,bimodal_symmetric,bimodal,20,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,20,all,200,200,1.0,0.9811546736227335,1.0,0.07,0.042152171828342806,0.11405480885610647,0.93,0.8859451911438936,0.9578478281716571
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,20,acceptable,200,170,0.85,0.7939442071583334,0.89286406437758,0.03529411764705882,0.01627414845222118,0.07485174825941153,0.9647058823529412,0.9251482517405885,0.9837258515477787
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,20,caution,200,30,0.15,0.10713593562241995,0.20605579284166659,0.26666666666666666,0.14182663319596317,0.4444796169518888,0.7333333333333333,0.555520383048111,0.8581733668040368
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,20,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,30,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v2,bimodal_symmetric,bimodal,30,acceptable,200,197,0.985,0.9568342712073097,0.9948857622067417,0.05583756345177665,0.03146151783835432,0.09720444073628784,0.9441624365482234,0.9027955592637125,0.9685384821616458
v2,bimodal_symmetric,bimodal,30,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,30,insufficient,200,3,0.015,0.00511423779325831,0.04316572879269026,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.6666666666666666,0.2076596008020477,0.9385080552796037
v3_default,bimodal_symmetric,bimodal,30,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,bimodal_symmetric,bimodal,30,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,30,caution,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,bimodal_symmetric,bimodal,30,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,30,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,30,acceptable,200,192,0.96,0.923067931799067,0.9795943679338476,0.046875,0.024854233439434065,0.08667199268356186,0.953125,0.9133280073164382,0.975145766560566
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,30,caution,200,8,0.04,0.020405632066152306,0.07693206820093293,0.375,0.13684428582359742,0.6942576053973727,0.625,0.30574239460262737,0.8631557141764026
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,30,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,40,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v2,bimodal_symmetric,bimodal,40,acceptable,200,199,0.995,0.9722262956021069,0.9991168312843989,0.05527638190954774,0.03114245720959706,0.0962548656598722,0.9447236180904522,0.9037451343401277,0.9688575427904029
v2,bimodal_symmetric,bimodal,40,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,40,insufficient,200,1,0.005,0.0008831687156009814,0.02777370439789293,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0
v3_default,bimodal_symmetric,bimodal,40,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,bimodal_symmetric,bimodal,40,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,40,caution,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,bimodal_symmetric,bimodal,40,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,40,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,40,acceptable,200,197,0.985,0.9568342712073097,0.9948857622067417,0.050761421319796954,0.027803153770755387,0.09090470147331124,0.949238578680203,0.9090952985266889,0.9721968462292447
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,40,caution,200,3,0.015,0.00511423779325831,0.04316572879269026,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.6666666666666666,0.2076596008020477,0.9385080552796037
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,40,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,50,all,200,200,1.0,0.9811546736227335,1.0,0.03,0.013820314340111346,0.06389429245451925,0.97,0.9361057075454807,0.9861796856598887
v2,bimodal_symmetric,bimodal,50,acceptable,200,199,0.995,0.9722262956021069,0.9991168312843989,0.03015075376884422,0.013890126214792575,0.06420761037611564,0.9698492462311558,0.9357923896238843,0.9861098737852073
v2,bimodal_symmetric,bimodal,50,caution,200,1,0.005,0.0008831687156009814,0.02777370439789293,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0
v2,bimodal_symmetric,bimodal,50,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,50,all,200,200,1.0,0.9811546736227335,1.0,0.03,0.013820314340111346,0.06389429245451925,0.97,0.9361057075454807,0.9861796856598887
v3_default,bimodal_symmetric,bimodal,50,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,50,caution,200,200,1.0,0.9811546736227335,1.0,0.03,0.013820314340111346,0.06389429245451925,0.97,0.9361057075454807,0.9861796856598887
v3_default,bimodal_symmetric,bimodal,50,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,50,all,200,200,1.0,0.9811546736227335,1.0,0.03,0.013820314340111346,0.06389429245451925,0.97,0.9361057075454807,0.9861796856598887
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,50,acceptable,200,198,0.99,0.9642782382838231,0.9972533418664555,0.030303030303030304,0.013960646989789376,0.06452401574130437,0.9696969696969697,0.9354759842586957,0.9860393530102107
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,50,caution,200,2,0.01,0.0027466581335444384,0.0357217617161768,0.0,0.0,0.6576197724933469,1.0,0.34238022750665303,1.0
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,50,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,80,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v2,bimodal_symmetric,bimodal,80,acceptable,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v2,bimodal_symmetric,bimodal,80,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,80,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,80,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,bimodal_symmetric,bimodal,80,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,bimodal_symmetric,bimodal,80,caution,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,bimodal_symmetric,bimodal,80,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,80,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,80,acceptable,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,80,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,bimodal_symmetric,bimodal,80,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,bimodal_symmetric,bimodal,100,all,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v2,bimodal_symmetric,bimodal,100,acceptable,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
